"id","ncbi_id","name","name_class","node_rank","parent_ncbi_id","edited_name","left_value","right_value"
1189408513,1189408513,"Choerodon zosterophorus","scientific name","species","91744","Choerodon zosterophorus",0,0
1189408509,1189408509,"Cheilinus trilobatus","scientific name","species","202584","Cheilinus trilobatus",0,0
1189408505,1189408505,"Cheilinus chlorourus","scientific name","species","202584","Cheilinus chlorourus",0,0
1189408501,1189408501,"Bodianus speciosus","scientific name","species","241267","Bodianus speciosus",0,0
1189408497,1189408497,"Bodianus loxozonus","scientific name","species","241267","Bodianus loxozonus",0,0
1189408493,1189408493,"Bodianus dictynna","scientific name","species","241267","Bodianus dictynna",0,0
1189408489,1189408489,"Bodianus axillaris","scientific name","species","241267","Bodianus axillaris",0,0
1189408485,1189408485,"Anampses meleagrides","scientific name","species","241262","Anampses meleagrides",0,0
1189408481,1189408481,"Anampses chrysocephalus","scientific name","species","241262","Anampses chrysocephalus",0,0
194351066,194351066,"Pseudodax moluccanus","scientific name","species","188118","Pseudodax moluccanus",0,0
194351062,194351062,"Lachnolaimus maximus","scientific name","species","202589","Lachnolaimus maximus",0,0
194351058,194351058,"Tautoga onitis","scientific name","species","202601","Tautoga onitis",0,0
194351054,194351054,"Oxycheilinus digramma","scientific name","species","241326","Oxycheilinus digramma",0,0
194351050,194351050,"Sparisoma viride","scientific name","species","51764","Sparisoma viride",0,0
194351046,194351046,"Sparisoma aurofrenatum","scientific name","species","51764","Sparisoma aurofrenatum",0,0
194351042,194351042,"Scarus taeniopterus","scientific name","species","59660","Scarus taeniopterus",0,0
194351038,194351038,"Scarus schlegeli","scientific name","species","59660","Scarus schlegeli",0,0
194351034,194351034,"Scarus rivulatus","scientific name","species","59660","Scarus rivulatus",0,0
194351030,194351030,"Chlorurus japanensis","scientific name","species","126670","Chlorurus japanensis",0,0
194351026,194351026,"Scarus prasiognathos","scientific name","species","59660","Scarus prasiognathos",0,0
194351022,194351022,"Scarus niger","scientific name","species","59660","Scarus niger",0,0
194351018,194351018,"Scarus iseri","scientific name","species","59660","Scarus iseri",0,0
194351014,194351014,"Scarus globiceps","scientific name","species","59660","Scarus globiceps",0,0
194351010,194351010,"Scarus frenatus","scientific name","species","59660","Scarus frenatus",0,0
194351006,194351006,"Scarus flavipectoralis","scientific name","species","59660","Scarus flavipectoralis",0,0
194351002,194351002,"Scarus dimidiatus","scientific name","species","59660","Scarus dimidiatus",0,0
194350998,194350998,"Scarus chameleon","scientific name","species","59660","Scarus chameleon",0,0
194350994,194350994,"Nicholsina usta","scientific name","species","59658","Nicholsina usta",0,0
194350990,194350990,"Hipposcarus longiceps","scientific name","species","188113","Hipposcarus longiceps",0,0
194350986,194350986,"Chlorurus sordidus","scientific name","species","126670","Chlorurus sordidus",0,0
194350982,194350982,"Chlorurus microrhinos","scientific name","species","126670","Chlorurus microrhinos",0,0
194350978,194350978,"Chlorurus bowersi","scientific name","species","126670","Chlorurus bowersi",0,0
194350974,194350974,"Cetoscarus bicolor","scientific name","species","188106","Cetoscarus bicolor",0,0
194350970,194350970,"Calotomus carolinus","scientific name","species","188111","Calotomus carolinus",0,0
194350966,194350966,"Epibulus insidiator","scientific name","species","241288","Epibulus insidiator",0,0
194350962,194350962,"Hipposcarus longiceps","scientific name","species","188113","Hipposcarus longiceps",0,0
33569833,33569833,"Iniistius aneitensis","scientific name","species","315409","Iniistius aneitensis",0,0
33569829,33569829,"Wetmorella nigropinnata","scientific name","species","241350","Wetmorella nigropinnata",0,0
33569825,33569825,"Thalassoma bifasciatum","scientific name","species","76337","Thalassoma bifasciatum",0,0
33569821,33569821,"Tautoga onitis","scientific name","species","202601","Tautoga onitis",0,0
33569817,33569817,"Stethojulis bandanensis","scientific name","species","241347","Stethojulis bandanensis",0,0
33569813,33569813,"Semicossyphus pulcher","scientific name","species","241345","Semicossyphus pulcher",0,0
33569809,33569809,"Scarus dimidiatus","scientific name","species","59660","Scarus dimidiatus",0,0
33569805,33569805,"Pteragogus amboinensis","scientific name","species","202595","Pteragogus amboinensis",0,0
33569801,33569801,"Pseudojuloides cerasinus","scientific name","species","241338","Pseudojuloides cerasinus",0,0
33569797,33569797,"Pseudodax moluccanus","scientific name","species","188118","Pseudodax moluccanus",0,0
33569793,33569793,"Pseudocheilinus octotaenia","scientific name","species","241334","Pseudocheilinus octotaenia",0,0
33569789,33569789,"Halichoeres californicus","scientific name","species","51788","Halichoeres californicus",0,0
33569785,33569785,"Oxycheilinus celebicus","scientific name","species","241326","Oxycheilinus celebicus",0,0
33569781,33569781,"Ophthalmolepis lineolata","scientific name","species","241324","Ophthalmolepis lineolata",0,0
33569777,33569777,"Novaculoides macrolepidotus","scientific name","species","315408","Novaculoides macrolepidotus",0,0
33569773,33569773,"Nicholsina usta","scientific name","species","59658","Nicholsina usta",0,0
33569769,33569769,"Macropharyngodon meleagris","scientific name","species","241317","Macropharyngodon meleagris",0,0
33569765,33569765,"Leptojulis cyanopleura","scientific name","species","241315","Leptojulis cyanopleura",0,0
33569761,33569761,"Lachnolaimus maximus","scientific name","species","202589","Lachnolaimus maximus",0,0
33569757,33569757,"Labroides rubrolabiatus","scientific name","species","241307","Labroides rubrolabiatus",0,0
33569753,33569753,"Labroides bicolor","scientific name","species","241307","Labroides bicolor",0,0
33569749,33569749,"Hologymnosus doliatus","scientific name","species","241304","Hologymnosus doliatus",0,0
33569745,33569745,"Halichoeres solorensis","scientific name","species","51788","Halichoeres solorensis",0,0
33569741,33569741,"Halichoeres scapularis","scientific name","species","51788","Halichoeres scapularis",0,0
33569737,33569737,"Halichoeres notospilus","scientific name","species","51788","Halichoeres notospilus",0,0
33569733,33569733,"Halichoeres miniatus","scientific name","species","51788","Halichoeres miniatus",0,0
33569729,33569729,"Halichoeres margaritaceus","scientific name","species","51788","Halichoeres margaritaceus",0,0
33569725,33569725,"Halichoeres hartzfeldii","scientific name","species","51788","Halichoeres hartzfeldii",0,0
33569721,33569721,"Halichoeres argus","scientific name","species","51788","Halichoeres argus",0,0
33569717,33569717,"Epibulus insidiator","scientific name","species","241288","Epibulus insidiator",0,0
33569713,33569713,"Cymolutes torquatus","scientific name","species","241283","Cymolutes torquatus",0,0
33569709,33569709,"Cryptotomus roseus","scientific name","species","90411","Cryptotomus roseus",0,0
33569705,33569705,"Coris gaimard","scientific name","species","126328","Coris gaimard",0,0
33569701,33569701,"Clepticus parrae","scientific name","species","241278","Clepticus parrae",0,0
33569697,33569697,"Choerodon schoenleinii","scientific name","species","91744","Choerodon schoenleinii",0,0
33569693,33569693,"Chlorurus sordidus","scientific name","species","126670","Chlorurus sordidus",0,0
33569689,33569689,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
33569685,33569685,"Cheilinus fasciatus","scientific name","species","202584","Cheilinus fasciatus",0,0
33569681,33569681,"Bodianus mesothorax","scientific name","species","241267","Bodianus mesothorax",0,0
33569677,33569677,"Anampses neoguinaicus","scientific name","species","241262","Anampses neoguinaicus",0,0
33569673,33569673,"Achoerodus viridis","scientific name","species","241260","Achoerodus viridis",0,0
730045965,730045965,"Choerodon vitta","scientific name","species","91744","Choerodon vitta",0,0
730045961,730045961,"Choerodon sugillatum","scientific name","species","91744","Choerodon sugillatum",0,0
730045957,730045957,"Choerodon rubescens","scientific name","species","91744","Choerodon rubescens",0,0
730045953,730045953,"Choerodon oligacanthus","scientific name","species","91744","Choerodon oligacanthus",0,0
730045949,730045949,"Choerodon jordani","scientific name","species","91744","Choerodon jordani",0,0
730045945,730045945,"Choerodon gomoni","scientific name","species","91744","Choerodon gomoni",0,0
730045941,730045941,"Choerodon fasciatus","scientific name","species","91744","Choerodon fasciatus",0,0
730045937,730045937,"Choerodon cephalotes","scientific name","species","91744","Choerodon cephalotes",0,0
730045933,730045933,"Choerodon azurio","scientific name","species","91744","Choerodon azurio",0,0
429560046,429560046,"Halichoeres inornatus","scientific name","species","51788","Halichoeres inornatus",0,0
166156703,166156703,"Labroides dimidiatus","scientific name","species","241307","Labroides dimidiatus",0,0
166156699,166156699,"Labroides dimidiatus","scientific name","species","241307","Labroides dimidiatus",0,0
166156695,166156695,"Labroides dimidiatus","scientific name","species","241307","Labroides dimidiatus",0,0
166156691,166156691,"Labroides dimidiatus","scientific name","species","241307","Labroides dimidiatus",0,0
166156687,166156687,"Labroides dimidiatus","scientific name","species","241307","Labroides dimidiatus",0,0
194350996,194350996,"Scarus altipinnis","scientific name","species","59660","Scarus altipinnis",0,0
194350990,194350990,"Hipposcarus longiceps","scientific name","species","188113","Hipposcarus longiceps",0,0
194350984,194350984,"Chlorurus oedema","scientific name","species","126670","Chlorurus oedema",0,0
194350978,194350978,"Chlorurus bowersi","scientific name","species","126670","Chlorurus bowersi",0,0
194350972,194350972,"Calotomus spinidens","scientific name","species","188111","Calotomus spinidens",0,0
194350966,194350966,"Epibulus insidiator","scientific name","species","241288","Epibulus insidiator",0,0
33569835,33569835,"Xyrichtys martinicensis","scientific name","species","13763","Xyrichtys martinicensis",0,0
33569829,33569829,"Wetmorella nigropinnata","scientific name","species","241350","Wetmorella nigropinnata",0,0
33569823,33569823,"Tautogolabrus adspersus","scientific name","species","34786","Tautogolabrus adspersus",0,0
33569817,33569817,"Stethojulis bandanensis","scientific name","species","241347","Stethojulis bandanensis",0,0
33569811,33569811,"Scarus frenatus","scientific name","species","59660","Scarus frenatus",0,0
33569805,33569805,"Pteragogus amboinensis","scientific name","species","202595","Pteragogus amboinensis",0,0
33569799,33569799,"Pseudojuloides atavai","scientific name","species","241338","Pseudojuloides atavai",0,0
33569793,33569793,"Pseudocheilinus octotaenia","scientific name","species","241334","Pseudocheilinus octotaenia",0,0
33569787,33569787,"Oxycheilinus unifasciatus","scientific name","species","241326","Oxycheilinus unifasciatus",0,0
33569781,33569781,"Ophthalmolepis lineolata","scientific name","species","241324","Ophthalmolepis lineolata",0,0
33569775,33569775,"Notolabrus gymnogenis","scientific name","species","98381","Notolabrus gymnogenis",0,0
33569769,33569769,"Macropharyngodon meleagris","scientific name","species","241317","Macropharyngodon meleagris",0,0
33569763,33569763,"Larabicus quadrilineatus","scientific name","species","241313","Larabicus quadrilineatus",0,0
33569757,33569757,"Labroides rubrolabiatus","scientific name","species","241307","Labroides rubrolabiatus",0,0
33569751,33569751,"Labrichthys unilineatus","scientific name","species","241305","Labrichthys unilineatus",0,0
33569745,33569745,"Halichoeres solorensis","scientific name","species","51788","Halichoeres solorensis",0,0
33569739,33569739,"Halichoeres radiatus","scientific name","species","51788","Halichoeres radiatus",0,0
33569733,33569733,"Halichoeres miniatus","scientific name","species","51788","Halichoeres miniatus",0,0
33569727,33569727,"Halichoeres hortulanus","scientific name","species","51788","Halichoeres hortulanus",0,0
33569721,33569721,"Halichoeres argus","scientific name","species","51788","Halichoeres argus",0,0
33569715,33569715,"Diproctacanthus xanthurus","scientific name","species","241286","Diproctacanthus xanthurus",0,0
33569709,33569709,"Cryptotomus roseus","scientific name","species","90411","Cryptotomus roseus",0,0
33569703,33569703,"Coris aygula","scientific name","species","126328","Coris aygula",0,0
33569697,33569697,"Choerodon schoenleinii","scientific name","species","91744","Choerodon schoenleinii",0,0
33569691,33569691,"Cheilio inermis","scientific name","species","241272","Cheilio inermis",0,0
33569685,33569685,"Cheilinus fasciatus","scientific name","species","202584","Cheilinus fasciatus",0,0
33569679,33569679,"Austrolabrus maculatus","scientific name","species","241265","Austrolabrus maculatus",0,0
